pub,label,doi
http://info.deepcarbon.net/individual/26ea10cd-5732-4492-9f46-eb6b8ce5c8c1,Intact preservation of environmental samples by freezing under an alternating magnetic field,10.1111/1758-2229.12238
http://info.deepcarbon.net/individual/d6f778165-c1f8-4986-a4cd-76c55babf795,Vibrational and elastic properties of ferromagnesite across the electronic spin-pairing transition of iron,10.2138/am.2012.3961
http://info.deepcarbon.net/individual/d7a20ef36-66b7-44f5-b9db-9ca53b7efba5,Advanced instrument system for real-time and time-series microbial geochemical sampling of the deep (basaltic) crustal biosphere,10.1016/j.dsr.2011.11.004
http://info.deepcarbon.net/individual/d2b338ae3-e33c-4189-8a81-65869e285df9,Deep Mantle Cycling of Oceanic Crust: Evidence from Diamonds and Their Mineral Inclusions,10.1126/science.1209300
http://info.deepcarbon.net/individual/c9115155-802d-4cf7-9443-c63f67e118d9,Towards constraining H2 concentration in subseafloor sediment: A proposal for combined analysis by two distinct approaches,10.1016/j.gca.2011.11.008
http://info.deepcarbon.net/individual/a6c79810-6b05-4905-bf2d-8f518c1d0919," Environmental controls on intragroup diversity of the uncultured benthic archaea of the miscellaneous Crenarchaeotal group lineage naturally enriched in anoxic sediments of the White Oak River estuary (North Carolina, USA) ",10.1111/1462-2920.12659
http://info.deepcarbon.net/individual/d7e14a692-c096-4dff-8a3a-16e0f73818f1,Geochemistry - Origins of hydrothermal ores,10.1126/science.279.5359.2064
http://info.deepcarbon.net/individual/3679301f-c94c-421c-be89-aa0996e53be3,"Thiofractor thiocaminus gen. nov., sp. nov., a novel hydrogen-oxidizing, sulfur-reducing epsilonproteobacterium isolated from a deep-sea hydrothermal vent chimney in the Nikko Seamount field of the northern Mariana Arc",10.1007/s00203-012-0814-1
http://info.deepcarbon.net/individual/fd4094e8-c7b1-4de1-87e7-5a248f5a3d3c,Porosity and surface area evolution during weathering of two igneous rocks,10.1016/j.gca.2013.02.012
http://info.deepcarbon.net/individual/9a5cc6b4-dfad-4632-8368-f230e09b295f,Archaeal Diversity and Distribution along Thermal and Geochemical Gradients in Hydrothermal Sediments at the Yonaguni Knoll IV Hydrothermal Field in the Southern Okinawa Trough,10.1128/AEM.00924-09
http://info.deepcarbon.net/individual/331b7415-13c2-400f-a444-cd0a79da64a6,"Carbonate precipitation and oxygen stratification in late Archean seawater as deduced from facies and stratigraphy of the Gamohaan and Frisco formations, Transvaal Supergroup, South Africa",10.2475/ajs.297.5.455
http://info.deepcarbon.net/individual/da9aceb82-c8f1-4beb-b677-663f430308bf,"Effect of pressure, temperature, and oxygen fugacity on the metal-silicate partitioning of Te, Se, and S: Implications for earth differentiation",10.1016/j.gca.2009.04.028
http://info.deepcarbon.net/individual/4c5baf9f-fcfd-40d0-b643-dd8477e8c460,Insulator-metal transition of highly compressed carbon disulfide,10.1103/PhysRevB.84.144104
http://info.deepcarbon.net/individual/b956cc7e-2413-413f-88f4-b18273f84ef7,Insulator-metal transition of highly compressed carbon disulfide,10.1103/PhysRevB.84.144104
http://info.deepcarbon.net/individual/d3c601c11-7f81-4d5a-b9ac-cd8d5dba29fd,Insulator-metal transition of highly compressed carbon disulfide,10.1103/PhysRevB.84.144104
http://info.deepcarbon.net/individual/d179e267c-4ecf-4b9e-83d3-a231f646be1b,The analysis of crystals by the X-ray spectrometer.,10.1098/rspa.1914.0015
http://info.deepcarbon.net/individual/d1b82c0c9-2533-4795-b416-3a59ece11431,Nominally anhydrous minerals and Earth's deep water cycle,10.1029/168GM02
http://info.deepcarbon.net/individual/da9c72cb1-da07-45a5-acee-a4a63acf7518,Migration of carrier and trace gases in the geosphere: an overview,10.1016/S0031-9201(01)00292-8
http://info.deepcarbon.net/individual/2ae45ff7-b734-458f-a47a-b53a6ecece10,Bonding and electronic changes in rhodochrosite at high pressure,10.2138/am.2013.4497
http://info.deepcarbon.net/individual/2d78dbd0-eddc-4228-a6f0-8c382db6cddf,Monitoring of gas and seismic energy release by multiparametric benthic observatory along the North Anatolian Fault in the Sea of Marmara (NW Turkey),10.1093/gji/ggt436
http://info.deepcarbon.net/individual/4b69d0fd-c83b-4dcb-8746-05471214c45c,High-Pressure Raman Spectroscopy of Tris(hydroxymethyl)aminomethane,10.1021/jp9092892
http://info.deepcarbon.net/individual/c456bfce-bb71-424c-9e7a-b0379b93deec,Hot Spot Formation in Microwave Plasma CVD Diamond Synthesis,10.1109/TPS.2011.2157531
http://info.deepcarbon.net/individual/n8019,Seafloor oxygen consumption fuelled by methane from cold seeps,10.1038/ngeo1926
http://info.deepcarbon.net/individual/0d5c2e94-8e1d-4ee5-bfa6-b3d6223009cd,Clay mineral evolution,10.2138/am.2013.4425
http://info.deepcarbon.net/individual/dd33796ea-61d7-4dab-bd3d-13fb6a0087a7,Transformation of a Star into a Planet in a Millisecond Pulsar Binary,10.1126/science.1208890
http://info.deepcarbon.net/individual/996dad1e-649c-45bd-a340-fe4cf2810005,Molecular quantification of environmental DNA using microfluidics and digital PCR,10.1016/j.syapm.2012.06.006
http://info.deepcarbon.net/individual/4d333627-8e41-41ae-881c-5ccdcdeb6423,ABIOTIC METHANE ON EARTH,10.1002/rog.20011
http://info.deepcarbon.net/individual/d9e371a15-e94b-4ca0-9485-c630a56f9dbe,Geochemical perspectives on coral mineralization,10.2113/0540151
http://info.deepcarbon.net/individual/a164d100-602d-47f9-be88-2941f4b9c6c1,Nitrogen Isotopic Composition and Density of the Archean Atmosphere,10.1126/science.1240971
http://info.deepcarbon.net/individual/d0773e74f-0614-4255-9ce1-1a98e1453429,The role of quartz in the origin of optical activity on earth,10.1023/A:1006766311211
http://info.deepcarbon.net/individual/d43ea635-5c2b-42a9-9a93-deaea5a75cd5,Abiogenic methanogenesis during experimental komatiite serpentinization: Implications for the evolution of the early Precambrian atmosphere,10.1016/j.chemgeo.2012.07.019
http://info.deepcarbon.net/individual/d98766818-20f3-4b3a-9721-49164fd90ff7,Oxidation of water to hydrogen peroxide at the rock-water interface due to stress-activated electric currents in rocks,10.1016/j.epsl.2009.03.044
http://info.deepcarbon.net/individual/54043c70-244f-46e8-92d9-06dbbe814ac6,Can Mn���S redox cycling drive sedimentary dolomite formation? A hypothesis,10.1016/j.chemgeo.2015.03.017
http://info.deepcarbon.net/individual/8632becf-156a-43b3-92b3-99a4c1f2d661,Predominant archaea in marine sediments degrade detrital proteins,10.1038/nature12033
http://info.deepcarbon.net/individual/d76a17146-e47c-4c32-95b5-77e094a1880f,High-pressure transition of CaCO(3),10.2138/am.2007.2649
http://info.deepcarbon.net/individual/55a4f995-5009-4119-82e6-3f730354a999,Naturally occurring graphite cones,10.1016/S0008-6223(03)00214-8
http://info.deepcarbon.net/individual/n14470,Strengthening an Interagency Network for Geoscience Data Sets,10.1002/2014EO450004
http://info.deepcarbon.net/individual/n367,Recent advances in understanding the geology of diamonds,10.5741/GEMS.49.4.188
http://info.deepcarbon.net/individual/dbc965614-bf44-4a1b-9f25-d4ba61fc79ed,"CHEMISTRY, PETROLOGY AND ORIGIN OF BANDED IRON-FORMATION LITHOLOGIES FROM THE 3800-MA ISUA SUPRACRUSTAL BELT, WEST GREENLAND",10.1016/0301-9268(88)90022-8
http://info.deepcarbon.net/individual/d1c14f0d4-f79f-4c8c-a7d7-60bf03fe6a35,Primary carbonatite melt from deeply subducted oceanic crust,10.1038/nature07132
http://info.deepcarbon.net/individual/f932dca9-ad7a-4643-ac34-1fb7f5098796,Isotope and chemical composition of gases from mud volcanoes in the Taman Peninsula and problem of their genesis,10.1134/S0024490214060066
http://info.deepcarbon.net/individual/3ef2327f-c5ac-4ded-ba59-1fdfd1e0cb55,"Isotopic (d13C, D14C) analysis of organic acids in marine samples using wet chemical oxidation",10.4319/lom.2013.11.161
http://info.deepcarbon.net/individual/d9db3e8f5-9ea9-4c76-bcf2-aa31638cf59d,The mineralogy of cosmic dust: astromineralogy,10.1127/0935-1221/2007/0019-1766
http://info.deepcarbon.net/individual/d8d9a96dc-4918-4956-99fb-3b6cda2ddd4a,"Ingassing, Storage, and Outgassing of Terrestrial Carbon through Geologic Time",10.2138/rmg.2013.75.7
http://info.deepcarbon.net/individual/d78ab4f9b-3465-4b0f-b113-dd054213f349,"Compression of FeSi, Fe3C, Fe0.95O, and FeS under the core pressures and implication for light element in the Earth's core",10.1029/2009JB006975
http://info.deepcarbon.net/individual/d3bf4fe31-1ba5-4045-b9bd-498eae6c6755,"Claritas rise, Mars: Pre-Tharsis magmatism?",10.1016/j.jvolgeores.2009.03.012
http://info.deepcarbon.net/individual/90b24132-f797-452d-b3bc-e065b0be5039,Novel Pressure-Induced Interactions in Silane-Hydrogen,10.1103/PhysRevLett.103.065701
http://info.deepcarbon.net/individual/7e89079e-4600-4a12-b22d-7d9a4ac5c7c6,Novel Pressure-Induced Interactions in Silane-Hydrogen,10.1103/PhysRevLett.103.065701
http://info.deepcarbon.net/individual/d48c6a68c-d3b8-41c4-a558-7f8d1b23c520,DIAMOND-GRAPHITE EQUILIBRIUM LINE FROM GROWTH AND GRAPHITIZATION OF DIAMOND,10.1063/1.1731938
http://info.deepcarbon.net/individual/dc0e8a6d9-f10d-412f-8d9e-2ca35cc212bb,Six-fold coordinated carbon dioxide VI,10.1038/nmat1800
http://info.deepcarbon.net/individual/d28db084e-4ab0-4060-840b-ad8f93ee0606,Evolution of uranium and thorium minerals,10.2138/am.2009.3208
http://info.deepcarbon.net/individual/ddff11e15-75df-4b0b-826b-8d8861aca91b,An atomic force microscopy study of diamond dissolution features: The effect of H2O and CO2 in the fluid on diamond morphology,10.2138/am.2011.3828
http://info.deepcarbon.net/individual/d3498d030-8f04-4fb3-8301-cbb0f1c58173,"Isua supracrustal belt (Greenland)-A vestige of a 3.8 Ga suprasubduction zone ophiolite, and the implications for Archean geology",10.1016/j.lithos.2009.03.043
http://info.deepcarbon.net/individual/d1c88ed1-d785-49bb-9ae6-9ab37eeef8fc,Methane emissions from Earth���s degassing: Implications for Mars,10.1016/j.pss.2010.06.003
http://info.deepcarbon.net/individual/ded45fef5-1cab-496c-8248-e2009f4f1b89,A serpentinite-hosted ecosystem: The lost city hydrothermal field,10.1126/science.1102556
http://info.deepcarbon.net/individual/e1b6ab4d-b171-4670-ba75-0af9aec058d6,Cancer as a consequence of the rising level of oxygen in the Late Precambrian,10.1111/j.1502-3931.2007.00014.x
http://info.deepcarbon.net/individual/34723494-2384-43cd-8632-12cf8b065d7d,Geochemical Origins of Life,10.1002/9781118280874.ch17
http://info.deepcarbon.net/individual/d3a204326-519e-43f5-9c13-1b26f5dfbe4f,Evidence for a chemoautotrophically based food web at inactive hydrothermal vents (Manus Basin),10.1016/j.dsr2.2009.05.002
http://info.deepcarbon.net/individual/d48c949a9-ec9b-4591-906b-840725d5561b,Dangerously seeking linear carbon,10.1126/science.1125999
http://info.deepcarbon.net/individual/d130e6e1-4e3e-49db-8d33-24d9c243c3c2,Heterologous expression and characterization of the ene-reductases from Deinococcus radiodurans and Ralstonia metallidurans,10.1016/j.molcatb.2013.10.020
http://info.deepcarbon.net/individual/ddca59fbe-749e-46c2-8226-fdbddf5e9b98,Apparent minimum free energy requirements for methanogenic Archaea and sulfate-reducing bacteria in an anoxic marine sediment,10.1111/j.1574-6941.2001.tb00879.x
http://info.deepcarbon.net/individual/d40a5b40-8fd2-4259-8495-2b479e7c46a9,Turnover of microbial lipids in the deep biosphere and growth of benthic archaeal populations,10.1073/pnas.1218569110
http://info.deepcarbon.net/individual/d7524f5dc-8b29-438e-a061-f35a0db2dace,Moissanite in serpentinite from the Dabie Mountains in China,10.1180/minmag.2008.072.4.899
http://info.deepcarbon.net/individual/aee608ab-e0d9-4ee6-ab0a-5258f442f087,Enantioselective adsorption on rock-forming minerals: A thought experiment,10.1016/j.susc.2014.01.004
http://info.deepcarbon.net/individual/7d65e663-88b7-4eda-80cf-1b3e0bf11b20,"Spatial distribution of microbial communities in the shallow submarine alkaline hydrothermal field of the Prony Bay, New Caledonia",10.1111/1758-2229.12184
http://info.deepcarbon.net/individual/n8166,Carbon dioxide released from subduction zones by fluid-mediated reactions,10.1038/ngeo2143
http://info.deepcarbon.net/individual/61fce117-ad82-4f9e-a6e7-438d83e38e90,Sedimentary membrane lipids recycled by deep-sea benthic archaea,10.1038/ngeo983
http://info.deepcarbon.net/individual/d316c5bf3-dad2-4b5f-a4c7-a3c4a22cc535,Synthesis of RNA oligomers on heterogeneous templates,10.1038/379238a0
http://info.deepcarbon.net/individual/dd3348bc2-0a82-405e-aab0-fa6bb7181b35,Carbon in Silicate Melts,10.2138/rmg.2013.75.9
http://info.deepcarbon.net/individual/d3b2ada9b-523d-4cfe-8c42-6a302643785f,Identification and occurrence of 25-norbenzohopanes in biodegraded bitumen from Palaeozoic carbonates in northern Alberta,10.1016/j.orggeochem.2009.04.001
http://info.deepcarbon.net/individual/d8bde7a6b-c48d-42bc-b5b0-4eacfc44a45e,Calcium oxide for CO2 capture: Operational window and efficiency penalty in sorption-enhanced steam methane reforming,10.1016/j.ijggc.2009.02.002
http://info.deepcarbon.net/individual/78a621b1-64ea-4bff-9f7b-78287a08f7a8, Cooperative and Competitive Adsorption of Amino Acids with Ca 2  on Rutile (��-TiO 2 ) ,10.1021/es501980y
http://info.deepcarbon.net/individual/n5827,Parallel indexing technique for spatio-temporal data,10.1016/j.isprsjprs.2013.01.014
http://info.deepcarbon.net/individual/d08f0427e-345b-4080-a8a0-468738c4994a,DEEP BACTERIAL BIOSPHERE IN PACIFIC-OCEAN SEDIMENTS,10.1038/371410a0
http://info.deepcarbon.net/individual/a9c17fca-e180-43d2-95da-4000722e986d,Heterogeneous Accretion and the Moderately Volatile Element Budget of Earth,10.1126/science.1186239
http://info.deepcarbon.net/individual/0c2f655d-e087-454f-9cbf-54f526465381,Nematoda from the terrestrial deep subsurface of South Africa,10.1038/nature09974
http://info.deepcarbon.net/individual/9f01008d-b016-48d9-ab3c-ec6c2004969d,Nematoda from the terrestrial deep subsurface of South Africa,10.1038/nature09974
http://info.deepcarbon.net/individual/d4e0ad8a-4d20-4dd5-9c9a-da26de287eec, Heat Capacities at Low Temperatures of Titanium Dioxide (Rutile and Anatase) 1 ,10.1021/ja01194a008
http://info.deepcarbon.net/individual/44172706-84a4-4943-8ac8-4ddda55ea4dc,A Cenozoic record of the equatorial Pacific carbonate compensation depth,10.1038/nature11360
http://info.deepcarbon.net/individual/f65796cb-ccbf-475e-ae65-a350353cef92,Assessing the Importance of Organic Matrix Materials in Biofilm Chemical Reactivity: Insights from Proton and Cadmium Adsorption onto the Commercially Available Biopolymer Alginate,10.1080/01490451.2010.498298
http://info.deepcarbon.net/individual/d3988b844-629f-4486-ae36-cbc93ec82c1b,Fe(2+) sorption onto nontronite (NAu-2),10.1016/j.gca.2008.08.022
http://info.deepcarbon.net/individual/d3993c158-7aca-46a2-842d-832dfbe930ae,The adsorption of short single-stranded DNA oligomers to mineral surfaces,10.1016/j.chemosphere.2011.01.023
http://info.deepcarbon.net/individual/d27cb68ed-e7c6-4996-be51-d01d4a6814af,"Gas hydrate reservoir and active methane-venting province in sediments on < 20 Ma young oceanic crust in the Fram Strait, offshore NW-Svalbard",10.1016/j.epsl.2009.03.038
http://info.deepcarbon.net/individual/61101622-3760-4e74-bd4a-b396de9e3247,Global distribution of microbial abundance and biomass in subseafloor sediment,10.1073/pnas.1203849109
http://info.deepcarbon.net/individual/df6ff8be9-c8d4-46e2-93cc-5138d61aa519,From the Cover: Global distribution of microbial abundance and biomass in subseafloor sediment,10.1073/pnas.1203849109
http://info.deepcarbon.net/individual/d6170264e-95bb-4e33-a638-c7dfb8168889,Global distribution of microbial abundance and biomass in subseafloor sediment,10.1073/pnas.1203849109
http://info.deepcarbon.net/individual/d67f0f7cc-72ee-4d44-8ebe-a09aef87d6ae,The deep carbon cycle and melting in Earth's interior,10.1016/j.epsl.2010.06.039
http://info.deepcarbon.net/individual/f3e5167b-2376-45c2-a163-1bab2f6eac8f,Variations in Fe3 /��Fe of Mariana Arc Basalts and Mantle Wedge fO2,10.1093/petrology/egu065
http://info.deepcarbon.net/individual/d084976af-06d5-491c-bc1d-7f8d8ee9c306,Secular oscillations in the carbonate mineralogy of reef-building and sediment-producing organisms driven by tectonically forced shifts in seawater chemistry,10.1016/S0031-0182(98)00109-6
http://info.deepcarbon.net/individual/d0b446e1d-baac-4498-a085-f52c513aa448,Carbon isotope effects in the open-system Fischer-Tropsch synthesis,10.1016/j.gca.2007.06.057
http://info.deepcarbon.net/individual/0c07bd9d-e9fb-48d7-b05e-d2ac9f56f16c,"Multiple growth events, processes and fluid sources involved in diamond genesis: A micro-analytical study of sulphide-bearing diamonds from Finsch mine, RSA",10.1016/j.gca.2012.12.024
http://info.deepcarbon.net/individual/d080a92e6-1652-4ae4-afd6-80cd4f29fb90,DENSITY + COMPOSITION OF MANTLE + CORE,10.1029/JZ069i020p04377
http://info.deepcarbon.net/individual/d8e27101f-36ff-47a3-b18a-d9f83d3cd85a,Organic matter in space: from star dust to the Solar System,10.1007/s10509-008-9965-6
http://info.deepcarbon.net/individual/d711664b8-ba89-4687-8c81-0e3494768923,"Hydrous fluid as the growth media of natural polycrystalline diamond, carbonado: Implication from IR spectra and microtextural observations",10.2138/am.2012.4097
